word_id	utterance_id	location	surface	auto	fix	eng	speaker	langid	filename	clause	clauseno
3614	406	10	.				EVN	999	herring15		
3615	407	1	and	and.CONJ			EVN	eng	herring15		
3616	407	2	we	we.PRON.SUB.1P			EVN	eng	herring15		
3617	407	3	lake	lake.N.SG			EVN	eng	herring15		
3618	407	4	water	water.N.SG			EVN	eng	herring15		
3619	407	5	is	is.V.3S.PRES			EVN	eng	herring15		
3620	407	6	is	is.V.3S.PRES			EVN	eng	herring15		
3621	407	7	colder	cold.ADJ.COMP			EVN	eng	herring15		
3622	407	8	.				EVN	999	herring15		
3623	408	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES			BRA	eng	herring15		
3624	408	2	cold	cold.ADJ			BRA	eng	herring15		
3625	408	3	yeah	yeah.ADV			BRA	eng	herring15		
3626	408	4	.				BRA	999	herring15		
3627	409	1	because	because.CONJ			EVN	eng	herring15		
3628	409	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES			EVN	eng	herring15		
3629	409	3	like	like.CONJ.[or].like.SV.INFIN			EVN	eng	herring15		
3630	409	4	still	still.ADJ			EVN	eng	herring15		
3631	409	5	water	water.N.SG			EVN	eng	herring15		
3632	409	6	.				EVN	999	herring15		
3633	410	1	mmhm	mmhm.IM			BRA	eng	herring15		
3634	410	2	.				BRA	999	herring15		
3635	411	1	so	so.ADV			EVN	eng	herring15		
3636	411	2	so	so.ADV			EVN	eng	herring15		
3637	411	3	we	we.PRON.SUB.1P			EVN	eng	herring15		
3638	411	4	went	went.V.PAST			EVN	eng	herring15		
3639	411	5	diving	dive.SV.INFIN+ASV			EVN	eng	herring15		
3640	411	6	.				EVN	999	herring15		
3641	412	1	and	and.CONJ			EVN	eng	herring15		
3642	412	2	it	it.PRON.SUB.3S			EVN	eng	herring15		
3643	412	3	was	was.V.3S.PAST			EVN	eng	herring15		
3644	412	4	like	like.CONJ			EVN	eng	herring15		
3645	412	5	forty	forty.NUM			EVN	eng	herring15		
3646	412	6	feet	feet.N.SG			EVN	eng	herring15		
3647	412	7	deep	deep.ADJ			EVN	eng	herring15		
3648	412	8	in	in.PREP			EVN	eng	herring15		
3649	412	9	the	the.DET.DEF			EVN	eng	herring15		
3650	412	10	lake	lake.N.SG			EVN	eng	herring15		
3651	412	11	or	or.CONJ			EVN	eng	herring15		
3652	412	12	more	more.ADV			EVN	eng	herring15		
3653	412	13	a	a.DET.INDEF			EVN	eng	herring15		
3654	412	14	little	little.ADJ			EVN	eng	herring15		
3655	412	15	bit	bit.N.SG			EVN	eng	herring15		
3656	412	16	more	more.ADV			EVN	eng	herring15		
3657	412	17	so	so.ADV			EVN	eng	herring15		
3658	412	18	.				EVN	999	herring15		
3659	413	1	bro	bro.N.SG			BRA	eng	herring15		
3660	413	2	there's	there.PRON+BE.V.3S.PRES			BRA	eng	herring15		
3661	413	3	nasty	nasty.ADJ			BRA	eng	herring15		
3662	413	4	stuff	stuff.SV.INFIN			BRA	eng	herring15		
3663	413	5	in	in.PREP			BRA	eng	herring15		
3664	413	6	lakes	lake.N.PL			BRA	eng	herring15		
3665	413	7	bro	bro.N.SG			BRA	eng	herring15		
3666	413	8	.				BRA	999	herring15		
3667	414	1	because	because.CONJ			BRA	eng	herring15		
3668	414	2	there's	there.PRON+BE.V.3S.PRES			BRA	eng	herring15		
3669	414	3	something	something.PRON			BRA	eng	herring15		
3670	414	4	that	that.CONJ.[or].that.DEM.FAR			BRA	eng	herring15		
3671	414	5	falls	fall.V.3S.PRES			BRA	eng	herring15		
3672	414	6	in	in.PREP			BRA	eng	herring15		
3673	414	7	there	there.ADV			BRA	eng	herring15		
3674	414	8	.				BRA	999	herring15		
3675	415	1	yeah	yeah.ADV			EVN	eng	herring15		
3676	415	2	yeah	yeah.ADV			EVN	eng	herring15		
3677	415	3	.				EVN	999	herring15		
3678	416	1	a	a.DET.INDEF			BRA	eng	herring15		
3679	416	2	hundred	hundred.NUM			BRA	eng	herring15		
3680	416	3	years	year.N.PL			BRA	eng	herring15		
3681	416	4	later	later.ADJ			BRA	eng	herring15		
3682	416	5	it's	it.PRON.SUB.3S+BE.V.3S.PRES			BRA	eng	herring15		
3683	416	6	still	still.ADJ			BRA	eng	herring15		
3684	416	7	there	there.ADV			BRA	eng	herring15		
3685	416	8	.				BRA	999	herring15		
3686	417	1	no	no.ADV			EVN	eng	herring15		
3687	417	2	there	there.ADV			EVN	eng	herring15		
3688	417	3	was	was.V.3S.PAST			EVN	eng	herring15		
3689	417	4	there	there.ADV			EVN	eng	herring15		
3690	417	5	was	was.V.3S.PAST			EVN	eng	herring15		
3691	417	6	like	like.CONJ			EVN	eng	herring15		
3692	417	7	a	a.DET.INDEF			EVN	eng	herring15		
3693	417	8	a	a.DET.INDEF			EVN	eng	herring15		
3694	417	9	a	a.DET.INDEF			EVN	eng	herring15		
3695	417	10	big	big.ADJ			EVN	eng	herring15		
3696	417	11	statue	statue.N.SG			EVN	eng	herring15		
3697	417	12	like	like.CONJ			EVN	eng	herring15		
3698	417	13	a	a.DET.INDEF			EVN	eng	herring15		
3699	417	14	Jesus	name			EVN	eng	herring15		
3700	417	15	statue	statue.N.SG			EVN	eng	herring15		
3701	417	16	down	down.PREP			EVN	eng	herring15		
3702	417	17	there	there.ADV			EVN	eng	herring15		
3703	417	18	.				EVN	999	herring15		
3704	418	1	no	no.ADV			BRA	eng	herring15		
3705	418	2	way	way.N.SG			BRA	eng	herring15		
3706	418	3	how	how.ADV			BRA	eng	herring15		
3707	418	4	weird	weird.ADJ			BRA	eng	herring15		
3708	418	5	!				BRA	999	herring15		
3709	419	1	yeah	yeah.ADV			EVN	eng	herring15		
3710	419	2	it	it.PRON.SUB.3S			EVN	eng	herring15		
3711	419	3	was	was.V.3S.PAST			EVN	eng	herring15		
3712	419	4	weird	weird.ADJ			EVN	eng	herring15		
3713	419	5	.				EVN	999	herring15		
3714	420	1	that's	that.DEM.FAR+BE.V.3S.PRES			BRA	eng	herring15		
3715	420	2	creepy	creepy.ADJ			BRA	eng	herring15		
3716	420	3	bro	bro.N.SG			BRA	eng	herring15		
3717	420	4	.				BRA	999	herring15		
3718	421	1	no	no.ADV			EVN	eng	herring15		
3719	421	2	there	there.ADV			EVN	eng	herring15		
3720	421	3	was	was.V.3S.PAST			EVN	eng	herring15		
3721	421	4	like	like.CONJ			EVN	eng	herring15		
3722	421	5	um	um.IM			EVN	eng	herring15		
3723	421	6	signs	sign.N.PL			EVN	eng	herring15		
3724	421	7	from	from.PREP			EVN	eng	herring15		
3725	421	8	the	the.DET.DEF			EVN	eng	herring15		
3726	421	9	street	street.N.SG			EVN	eng	herring15		
3727	421	10	.				EVN	999	herring15		
3728	422	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
3729	422	2	was	was.V.13S.PAST			EVN	eng	herring15		
3730	422	3	gonna	go.V.PRESPART+TO.PREP			EVN	eng	herring15		
3731	422	4	I	I.PRON.SUB.1S			EVN	eng	herring15		
3732	422	5	was	was.V.13S.PAST			EVN	eng	herring15		
3733	422	6	scared	scare.V.PASTPART			EVN	eng	herring15		
3734	422	7	I	I.PRON.SUB.1S			EVN	eng	herring15		
3735	422	8	was	was.V.13S.PAST			EVN	eng	herring15		
3736	422	9	gonna	go.V.PRESPART+TO.PREP			EVN	eng	herring15		
3737	422	10	be	be.V.INFIN			EVN	eng	herring15		
3738	422	11	bit	bit.N.SG			EVN	eng	herring15		
3739	422	12	by	by.PREP			EVN	eng	herring15		
3740	422	13	something	something.PRON			EVN	eng	herring15		
3741	422	14	man	man.N.SG			EVN	eng	herring15		
3742	422	15	.				EVN	999	herring15		
3743	423	1	the	the.DET.DEF			EVN	eng	herring15		
3744	423	2	water	water.N.SG			EVN	eng	herring15		
3745	423	3	like	like.CONJ.[or].like.V.INFIN			EVN	eng	herring15		
3746	423	4	the	the.DET.DEF			EVN	eng	herring15		
3747	423	5	bottom	bottom.N.SG			EVN	eng	herring15		
3748	423	6	of	of.PREP			EVN	eng	herring15		
3749	423	7	the	the.DET.DEF			EVN	eng	herring15		
3750	423	8	the	the.DET.DEF			EVN	eng	herring15		
3751	423	9	bottom	bottom.N.SG			EVN	eng	herring15		
3752	423	10	the	the.DET.DEF			EVN	eng	herring15		
3753	423	11	the	the.DET.DEF			EVN	eng	herring15		
3754	423	12	bottom	bottom.N.SG			EVN	eng	herring15		
3755	423	13	of	of.PREP			EVN	eng	herring15		
3756	423	14	the	the.DET.DEF			EVN	eng	herring15		
3757	423	15	of	of.PREP			EVN	eng	herring15		
3758	423	16	the	the.DET.DEF			EVN	eng	herring15		
3759	423	17	the	the.DET.DEF			EVN	eng	herring15		
3760	423	18	lake	lake.N.SG			EVN	eng	herring15		
3761	423	19	is	is.V.3S.PRES			EVN	eng	herring15		
3762	423	20	not	not.ADV			EVN	eng	herring15		
3763	423	21	sand	sand.N.SG			EVN	eng	herring15		
3764	423	22	.				EVN	999	herring15		
3765	424	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES			EVN	eng	herring15		
3766	424	2	like	like.CONJ.[or].like.SV.INFIN			EVN	eng	herring15		
3767	424	3	this	this.DEM.NEAR.SG			EVN	eng	herring15		
3768	424	4	uh	uh.IM			EVN	eng	herring15		
3769	424	5	.				EVN	999	herring15		
3770	425	1	like	like.CONJ			BRA	eng	herring15		
3771	425	2	grass	grass.N.SG			BRA	eng	herring15		
3772	425	3	right	right.ADJ			BRA	eng	herring15		
3773	425	4	?				BRA	999	herring15		
3774	426	1	no	no.ADV			EVN	eng	herring15		
3775	426	2	it	it.PRON.SUB.3S			EVN	eng	herring15		
3776	426	3	wasn't	was.V.3S.PAST+NEG			EVN	eng	herring15		
3777	426	4	even	even.ADJ			EVN	eng	herring15		
3778	426	5	grass	grass.N.SG			EVN	eng	herring15		
3779	426	6	man	man.N.SG			EVN	eng	herring15		
3780	426	7	.				EVN	999	herring15		
3781	427	1	.				BRA	999	herring15		
3782	428	1	it	it.PRON.SUB.3S			EVN	eng	herring15		
3783	428	2	was	was.V.3S.PAST			EVN	eng	herring15		
3784	428	3	like	like.CONJ			EVN	eng	herring15		
3785	428	4	a	a.DET.INDEF			EVN	eng	herring15		
3786	428	5	muck	muck.N.SG			EVN	eng	herring15		
3787	428	6	man	man.N.SG			EVN	eng	herring15		
3788	428	7	.				EVN	999	herring15		
3789	429	1	nasty	nasty.ADJ			BRA	eng	herring15		
3790	429	2	.				BRA	999	herring15		
3791	430	1	it	it.PRON.SUB.3S			EVN	eng	herring15		
3792	430	2	would	be.V.3S.COND			EVN	eng	herring15		
3793	430	3	like	like.CONJ			EVN	eng	herring15		
3794	430	4	when	when.CONJ			EVN	eng	herring15		
3795	430	5	your	your.ADJ.POSS.2SP			EVN	eng	herring15		
3796	430	6	hand	hand.N.SG			EVN	eng	herring15		
3797	430	7	hits	hit.ADJ+PV			EVN	eng	herring15		
3798	430	8	it	it.PRON.SUB.3S			EVN	eng	herring15		
3799	430	9	it	it.PRON.SUB.3S			EVN	eng	herring15		
3800	430	10	will	will.V.3S.FUT			EVN	eng	herring15		
3801	430	11	sink	sink.SV.INFIN			EVN	eng	herring15		
3802	430	12	into	into.PREP			EVN	eng	herring15		
3803	430	13	the	the.DET.DEF			EVN	eng	herring15		
3804	430	14	into	into.PREP			EVN	eng	herring15		
3805	430	15	the	the.DET.DEF			EVN	eng	herring15		
3806	430	16	sand	sand.N.SG			EVN	eng	herring15		
3807	430	17	.				EVN	999	herring15		
3808	431	1	like	like.CONJ			BRA	eng	herring15		
3809	431	2	mud	mud.N.SG			BRA	eng	herring15		
3810	431	3	.				BRA	999	herring15		
3811	432	1	yeah	yeah.ADV			EVN	eng	herring15		
3812	432	2	it	it.PRON.SUB.3S			EVN	eng	herring15		
3813	432	3	was	was.V.3S.PAST			EVN	eng	herring15		
3814	432	4	.				EVN	999	herring15		
3815	433	1	nasty	nasty.ADJ			BRA	eng	herring15		
3816	433	2	.				BRA	999	herring15		
3817	434	1	it	it.PRON.SUB.3S			EVN	eng	herring15		
3818	434	2	was	was.V.3S.PAST			EVN	eng	herring15		
3819	434	3	like	like.CONJ			EVN	eng	herring15		
3820	434	4	nasty	nasty.ADJ			EVN	eng	herring15		
3821	434	5	mud	mud.N.SG			EVN	eng	herring15		
3822	434	6	.				EVN	999	herring15		
3823	435	1	and	and.CONJ			EVN	eng	herring15		
3824	435	2	there	there.ADV			EVN	eng	herring15		
3825	435	3	was	was.V.3S.PAST			EVN	eng	herring15		
3826	435	4	like	like.CONJ			EVN	eng	herring15		
3827	435	5	grass	grass.N.SG			EVN	eng	herring15		
3828	435	6	all	all.ADJ			EVN	eng	herring15		
3829	435	7	over	over.ADV.[or].over.PREP			EVN	eng	herring15		
3830	435	8	the	the.DET.DEF			EVN	eng	herring15		
3831	435	9	place	place.N.SG			EVN	eng	herring15		
3832	435	10	.				EVN	999	herring15		
3833	436	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
3834	436	2	didn't	did.V.PAST+NEG			EVN	eng	herring15		
3835	436	3	I	I.PRON.SUB.1S			EVN	eng	herring15		
3836	436	4	there	there.ADV			EVN	eng	herring15		
3837	436	5	was	was.V.3S.PAST			EVN	eng	herring15		
3838	436	6	like	like.CONJ			EVN	eng	herring15		
3839	436	7	a	a.DET.INDEF			EVN	eng	herring15		
3840	436	8	couple	couple.N.SG			EVN	eng	herring15		
3841	436	9	like	like.CONJ.[or].like.N.SG			EVN	eng	herring15		
3842	436	10	bats	bats.ADJ.[or].bate.V.PRES.3S			EVN	eng	herring15		
3843	436	11	swimming	unk			EVN	eng	herring15		
3844	436	12	around	around.ADV			EVN	eng	herring15		
3845	436	13	.				EVN	999	herring15		
3846	437	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES			EVN	eng	herring15		
3847	437	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES			EVN	eng	herring15		
3848	437	3	a	a.DET.INDEF			EVN	eng	herring15		
3849	437	4	pretty	pretty.ADJ			EVN	eng	herring15		
3850	437	5	big	big.ADJ			EVN	eng	herring15		
3851	437	6	lake	lake.N.SG			EVN	eng	herring15		
3852	437	7	.				EVN	999	herring15		
3853	438	1	but	but.CONJ			EVN	eng	herring15		
3854	438	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
3855	438	3	got	got.V.PAST			EVN	eng	herring15		
3856	438	4	it	it.PRON.SUB.3S			EVN	eng	herring15		
3857	438	5	was	was.V.3S.PAST			EVN	eng	herring15		
3858	438	6	so	so.ADV			EVN	eng	herring15		
3859	438	7	cold	cold.ADJ			EVN	eng	herring15		
3860	438	8	.				EVN	999	herring15		
3861	439	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
3862	439	2	wasn't	was.V.13S.PAST+NEG			EVN	eng	herring15		
3863	439	3	wearing	unk			EVN	eng	herring15		
3864	439	4	a	a.DET.INDEF			EVN	eng	herring15		
3865	439	5	wetsuit	unk			EVN	eng	herring15		
3866	439	6	.				EVN	999	herring15		
3867	440	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
3868	440	2	got	got.V.PAST			EVN	eng	herring15		
3869	440	3	so	so.ADV			EVN	eng	herring15		
3870	440	4	cold	cold.ADJ			EVN	eng	herring15		
3871	440	5	that	that.CONJ.[or].that.DEM.FAR			EVN	eng	herring15		
3872	440	6	when	when.CONJ			EVN	eng	herring15		
3873	440	7	I	I.PRON.SUB.1S			EVN	eng	herring15		
3874	440	8	got	got.V.PAST			EVN	eng	herring15		
3875	440	9	out	out.ADV			EVN	eng	herring15		
3876	440	10	of	of.PREP			EVN	eng	herring15		
3877	440	11	the	the.DET.DEF			EVN	eng	herring15		
3878	440	12	water	water.N.SG			EVN	eng	herring15		
3879	440	13	my	my.ADJ.POSS.1S			EVN	eng	herring15		
3880	440	14	uh	uh.IM			EVN	eng	herring15		
3881	440	15	my	my.ADJ.POSS.1S			EVN	eng	herring15		
3882	440	16	uh	uh.IM			EVN	eng	herring15		
3883	440	17	like	like.CONJ			EVN	eng	herring15		
3884	440	18	extremities	extremity.N.PL.[or].extremities.N.PL			EVN	eng	herring15		
3885	440	19	like	like.CONJ.[or].like.V.3P.PRES			EVN	eng	herring15		
3886	440	20	my	my.ADJ.POSS.1S			EVN	eng	herring15		
3887	440	21	fingers	finger.N.PL			EVN	eng	herring15		
3888	440	22	tips	tip.N.PL			EVN	eng	herring15		
3889	440	23	.				EVN	999	herring15		
3890	441	1	purple	purple.N.SG			BRA	eng	herring15		
3891	441	2	.				BRA	999	herring15		
3892	442	1	and	and.CONJ			EVN	eng	herring15		
3893	442	2	my	my.ADJ.POSS.1S			EVN	eng	herring15		
3894	442	3	toes	unk			EVN	eng	herring15		
3895	442	4	they	they.PRON.SUB.3P			EVN	eng	herring15		
3896	442	5	they	they.PRON.SUB.3P			EVN	eng	herring15		
3897	442	6	got	got.V.PAST			EVN	eng	herring15		
3898	442	7	purple	purple.N.SG			EVN	eng	herring15		
3899	442	8	.				EVN	999	herring15		
3900	443	1	no	no.ADV			BRA	eng	herring15		
3901	443	2	way	way.N.SG			BRA	eng	herring15		
3902	443	3	.				BRA	999	herring15		
3903	444	1	and	and.CONJ			EVN	eng	herring15		
3904	444	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
3905	444	3	was	was.V.13S.PAST			EVN	eng	herring15		
3906	444	4	sitting	sit.V.PRESPART			EVN	eng	herring15		
3907	444	5	on	on.PREP			EVN	eng	herring15		
3908	444	6	on	on.PREP			EVN	eng	herring15		
3909	444	7	the	the.DET.DEF			EVN	eng	herring15		
3910	444	8	like	like.CONJ.[or].like.V.INFIN			EVN	eng	herring15		
3911	444	9	the	the.DET.DEF			EVN	eng	herring15		
3912	444	10	terrace	terrace.N.SG			EVN	eng	herring15		
3913	444	11	.				EVN	999	herring15		
3914	445	1	and	and.CONJ			EVN	eng	herring15		
3915	445	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
3916	445	3	started	start.V.PAST			EVN	eng	herring15		
3917	445	4	shaking	shake.V.PRESPART			EVN	eng	herring15		
3918	445	5	.				EVN	999	herring15		
3919	446	1	who'd	who.REL+BE.V.COND			BRA	eng	herring15		
3920	446	2	you	you.PRON.SUB.2SP			BRA	eng	herring15		
3921	446	3	go	go.V.2SP.PRES			BRA	eng	herring15		
3922	446	4	with	with.PREP			BRA	eng	herring15		
3923	446	5	?				BRA	999	herring15		
3924	447	1	it	it.PRON.SUB.3S			EVN	eng	herring15		
3925	447	2	was	was.V.3S.PAST			EVN	eng	herring15		
3926	447	3	um	um.IM			EVN	eng	herring15		
3927	447	4	um	um.IM			EVN	eng	herring15		
3928	447	5	Barry	name			EVN	eng&spa	herring15		
3929	447	6	and	and.CONJ			EVN	eng	herring15		
3930	447	7	Alex	name			EVN	eng&spa	herring15		
3931	447	8	.				EVN	999	herring15		
3932	448	1	oh	oh.IM			BRA	eng	herring15		
3933	448	2	yeah	yeah.ADV			BRA	eng	herring15		
3934	448	3	.				BRA	999	herring15		
3935	449	1	and	and.CONJ			EVN	eng	herring15		
3936	449	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
3937	449	3	was	was.V.13S.PAST			EVN	eng	herring15		
3938	449	4	I	I.PRON.SUB.1S			EVN	eng	herring15		
3939	449	5	got	got.V.PAST			EVN	eng	herring15		
3940	449	6	out	out.ADV			EVN	eng	herring15		
3941	449	7	of	of.PREP			EVN	eng	herring15		
3942	449	8	the	the.DET.DEF			EVN	eng	herring15		
3943	449	9	water	water.N.SG			EVN	eng	herring15		
3944	449	10	.				EVN	999	herring15		
3945	450	1	and	and.CONJ			EVN	eng	herring15		
3946	450	2	I	I.PRON.SUB.1S			EVN	eng	herring15		
3947	450	3	was	was.V.13S.PAST			EVN	eng	herring15		
3948	450	4	I	I.PRON.SUB.1S			EVN	eng	herring15		
3949	450	5	was	was.V.13S.PAST			EVN	eng	herring15		
3950	450	6	shaking	shake.V.PRESPART			EVN	eng	herring15		
3951	450	7	like	like.CONJ			EVN	eng	herring15		
3952	450	8	you	you.PRON.SUB.2SP			EVN	eng	herring15		
3953	450	9	know	know.V.2SP.PRES			EVN	eng	herring15		
3954	450	10	like	like.CONJ			EVN	eng	herring15		
3955	450	11	your	your.ADJ.POSS.2SP			EVN	eng	herring15		
3956	450	12	bottom	bottom.N.SG			EVN	eng	herring15		
3957	450	13	jaw	jaw.N.SG			EVN	eng	herring15		
3958	450	14	starts	start.N.PL			EVN	eng	herring15		
3959	450	15	to	to.PREP			EVN	eng	herring15		
3960	450	16	shake	shake.V.INFIN			EVN	eng	herring15		
3961	450	17	crazy	crazy.ADJ			EVN	eng	herring15		
3962	450	18	.				EVN	999	herring15		
3963	451	1	yeah	yeah.ADV			BRA	eng	herring15		
3964	451	2	.				BRA	999	herring15		
3965	452	1	and	and.CONJ			EVN	eng	herring15		
3966	452	2	had	had.AV.PAST+P			EVN	eng	herring15		
3967	452	3	to	to.PREP			EVN	eng	herring15		
3968	452	4	jump	jump.V.INFIN			EVN	eng	herring15		
3969	452	5	in	in.PREP			EVN	eng	herring15		
3970	452	6	a	a.DET.INDEF			EVN	eng	herring15		
3971	452	7	hot	hot.ADJ			EVN	eng	herring15		
3972	452	8	ass	ass.N.SG			EVN	eng	herring15		
3973	452	9	shower	show.N.SG+COMP.AG.[or].shower.N.SG			EVN	eng	herring15		
3974	452	10	the	the.DET.DEF			EVN	eng	herring15		
3975	452	11	next	next.ADJ			EVN	eng	herring15		
3976	452	12	day	day.N.SG			EVN	eng	herring15		
3977	452	13	.				EVN	999	herring15		
3978	453	1	no	no.ADV			EVN	eng	herring15		
3979	453	2	like	like.CONJ.[or].like.N.SG			EVN	eng	herring15		
3980	453	3	right	right.ADJ			EVN	eng	herring15		
3981	453	4	there	there.ADV			EVN	eng	herring15		
3982	453	5	I	I.PRON.SUB.1S			EVN	eng	herring15		
3983	453	6	had	had.V.PAST			EVN	eng	herring15		
3984	453	7	to	to.PREP			EVN	eng	herring15		
3985	453	8	jump	jump.V.INFIN			EVN	eng	herring15		
3986	453	9	into	into.PREP			EVN	eng	herring15		
3987	453	10	a	a.DET.INDEF			EVN	eng	herring15		
3988	453	11	hot	hot.ADJ			EVN	eng	herring15		
3989	453	12	shower	shower.N.SG.[or].show.N.SG.AG			EVN	eng	herring15		
3990	453	13	.				EVN	999	herring15		
3991	454	1	yeah	yeah.ADV			BRA	eng	herring15		
3992	454	2	yeah	yeah.ADV			BRA	eng	herring15		
3993	454	3	yeah	yeah.ADV			BRA	eng	herring15		
3994	454	4	.				BRA	999	herring15		
3995	455	1	and	and.CONJ			EVN	eng	herring15		
3996	455	2	the	the.DET.DEF			EVN	eng	herring15		
3997	455	3	next	next.ADJ			EVN	eng	herring15		
3998	455	4	day	day.N.SG			EVN	eng	herring15		
3999	455	5	I	I.PRON.SUB.1S			EVN	eng	herring15		
4000	455	6	got	got.V.PAST			EVN	eng	herring15		
4001	455	7	the	the.DET.DEF			EVN	eng	herring15		
4002	455	8	nastiest	nasty.ADJ+ADJ.SUP.[or].nastiest.ADJ			EVN	eng	herring15		
4003	455	9	cold	cold.ADJ			EVN	eng	herring15		
4004	455	10	.				EVN	999	herring15		
4005	456	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
4006	456	2	was	was.V.13S.PAST			EVN	eng	herring15		
4007	456	3	sick	sick.ADJ			EVN	eng	herring15		
4008	456	4	for	for.PREP			EVN	eng	herring15		
4009	456	5	like	like.CONJ			EVN	eng	herring15		
4010	456	6	two	two.NUM			EVN	eng	herring15		
4011	456	7	weeks	week.N.PL			EVN	eng	herring15		
4012	456	8	.				EVN	999	herring15		
4013	457	1	yeah	yeah.ADV			BRA	eng	herring15		
4014	457	2	bro	bro.N.SG			BRA	eng	herring15		
4015	457	3	because	because.CONJ			BRA	eng	herring15		
4016	457	4	your	your.ADJ.POSS.2SP			BRA	eng	herring15		
4017	457	5	body	body.N.SG			BRA	eng	herring15		
4018	457	6	stays	stays.N.PL.[or].stay.V.PRES.3S			BRA	eng	herring15		
4019	457	7	that	that.DEM.FAR			BRA	eng	herring15		
4020	457	8	cold	cold.ADJ			BRA	eng	herring15		
4021	457	9	for	for.PREP			BRA	eng	herring15		
4022	457	10	a	a.DET.INDEF			BRA	eng	herring15		
4023	457	11	while	while.CONJ			BRA	eng	herring15		
4024	457	12	.				BRA	999	herring15		
4025	458	1	yeah	yeah.ADV			EVN	eng	herring15		
4026	458	2	yeah	yeah.ADV			EVN	eng	herring15		
4027	458	3	I	I.PRON.SUB.1S			EVN	eng	herring15		
4028	458	4	was	was.V.13S.PAST			EVN	eng	herring15		
4029	458	5	cold	cold.ADJ			EVN	eng	herring15		
4030	458	6	for	for.PREP			EVN	eng	herring15		
4031	458	7	a	a.DET.INDEF			EVN	eng	herring15		
4032	458	8	while	while.CONJ			EVN	eng	herring15		
4033	458	9	man	man.N.SG			EVN	eng	herring15		
4034	458	10	.				EVN	999	herring15		
4035	459	1	I	I.PRON.SUB.1S			EVN	eng	herring15		
4036	459	2	thought	thought.V.PAST			EVN	eng	herring15		
4037	459	3	I	I.PRON.SUB.1S			EVN	eng	herring15		
4038	459	4	was	was.V.13S.PAST			EVN	eng	herring15		
4039	459	5	gonna	go.V.PRESPART+TO.PREP			EVN	eng	herring15		
4040	459	6	like	like.CONJ			EVN	eng	herring15		
4041	459	7	get	get.V.INFIN			EVN	eng	herring15		
4042	459	8	hypothermia	hypothermia.N.SG			EVN	eng	herring15		
4043	459	9	or	or.CONJ			EVN	eng	herring15		
4044	459	10	something	something.PRON			EVN	eng	herring15		
4045	459	11	.				EVN	999	herring15		
4046	460	1	yeah	yeah.ADV			BRA	eng	herring15		
4047	460	2	one	one.PRON.SG			BRA	eng	herring15		
4048	460	3	time	time.N.SG			BRA	eng	herring15		
4049	460	4	.				BRA	999	herring15		
4050	461	1	I'm	I.PRON.SUB.1S+BE.V.PRES			EVN	eng	herring15		
4051	461	2	sure	sure.ADJ			EVN	eng	herring15		
4052	461	3	I	I.PRON.SUB.1S			EVN	eng	herring15		
4053	461	4	was	was.V.13S.PAST			EVN	eng	herring15		
4054	461	5	like	like.CONJ			EVN	eng	herring15		
4055	461	6	at	at.PREP			EVN	eng	herring15		
4056	461	7	the	the.DET.DEF			EVN	eng	herring15		
4057	461	8	beginning	begin.V.PRESPART			EVN	eng	herring15		
4058	461	9	stages	stage.N.PL			EVN	eng	herring15		
4059	461	10	of	of.PREP			EVN	eng	herring15		
4060	461	11	hypothermia	hypothermia.N.SG			EVN	eng	herring15		
4061	461	12	.				EVN	999	herring15		
4062	462	1	yeah	yeah.ADV			BRA	eng	herring15		
4063	462	2	for	for.PREP			BRA	eng	herring15		
4064	462	3	sure	sure.ADJ			BRA	eng	herring15		
4065	462	4	.				BRA	999	herring15		
4066	463	1	but	but.CONJ			BRA	eng	herring15		
4067	463	2	that's	that.DEM.FAR+BE.V.3S.PRES			BRA	eng	herring15		
4068	463	3	what	what.REL			BRA	eng	herring15		
4069	463	4	most	most.ADJ			BRA	eng	herring15		
4070	463	5	people	people.N.SG			BRA	eng	herring15		
4071	463	6	don't	do.V.12S13P.PRES+NEG			BRA	eng	herring15		
4072	463	7	like	like.CONJ			BRA	eng	herring15		
4073	463	8	like	like.CONJ			BRA	eng	herring15		
4074	463	9	a	a.DET.INDEF			BRA	eng	herring15		
4075	463	10	lot	lot.N.SG			BRA	eng	herring15		
4076	463	11	of	of.PREP			BRA	eng	herring15		
4077	463	12	people	people.N.SG			BRA	eng	herring15		
4078	463	13	get	get.N.SG			BRA	eng	herring15		
4079	463	14	that	that.CONJ			BRA	eng	herring15		
4080	463	15	like	like.CONJ			BRA	eng	herring15		
4081	463	16	hypothermia	hypothermia.N.SG			BRA	eng	herring15		
4082	463	17	starts	start.N.PL			BRA	eng	herring15		
